0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9847,11,11
1,0,1,0,0,0,1,0,0.9095,0,0,0,0,0,0,0,0,0,0,60,60
1,0,1,0,0,0,1,0,0.9585,0,0,0,0,0,0,0,0,0,0,59,59
1,0,1,0,0,0,1,0,0.8352,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.8553,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.9812,0,0,0,0,0,0,0,0,0,0,57,57
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8576,129,129
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9583,14,14
1,0,1,0,0,0,1,0,0.9781,0,0,0,0,0,0,0,0,0,0,57,57
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8195,139,139
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9522,14,14
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.961,14,14
1,0,1,0,0,0,1,0,0.8902,0,0,0,0,0,0,0,0,0,0,61,61
1,0,1,0,0,0,1,0,0.8761,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.869,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.836,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.9437,0,0,0,0,0,0,0,0,0,0,59,59
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9373,27,27
1,0,1,0,0,0,1,0,0.9981,0,0,0,0,0,0,0,0,0,0,57,57
1,0,1,0,0,0,1,0,0.9936,0,0,0,0,0,0,0,0,0,0,57,57
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.967,13,13
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.817,139,139
1,0,1,0,0,0,1,0,0.8628,0,0,0,0,0,0,0,0,0,0,82,82
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9776,11,11
1,0,1,0,0,0,1,0,0.8477,0,0,0,0,0,0,0,0,0,0,82,82
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.889,120,120
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8164,139,139
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9747,12,12
1,0,1,0,0,0,1,0,0.8546,0,0,0,0,0,0,0,0,0,0,82,82
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9543,14,14
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7187,271,271
1,0,1,0,0,0,1,0,0.8228,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.8752,0,0,0,0,0,0,0,0,0,0,82,82
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9165,116,116
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7937,146,146
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9793,11,11
1,0,1,0,0,0,1,0,0.9432,0,0,0,0,0,0,0,0,0,0,59,59
1,0,1,0,0,0,1,0,0.852,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.9134,0,0,0,0,0,0,0,0,0,0,60,60
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8023,144,144
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7368,248,248
1,0,1,0,0,0,1,0,0.983,0,0,0,0,0,0,0,0,0,0,57,57
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9091,118,118
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8183,139,139
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8364,131,131
1,0,1,0,0,0,1,0,0.9204,0,0,0,0,0,0,0,0,0,0,60,60
1,0,1,0,0,0,1,0,0.9039,0,0,0,0,0,0,0,0,0,0,61,61
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9327,70,70
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8507,129,129
1,0,1,0,0,0,1,0,0.9957,0,0,0,0,0,0,0,0,0,0,57,57
1,0,1,0,0,0,1,0,0.9508,0,0,0,0,0,0,0,0,0,0,59,59
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9142,118,118
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7922,146,146
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8762,120,120
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8883,120,120
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8061,141,141
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8639,128,128
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6241,448,448
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6314,447,447
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.682,404,404
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8014,144,144
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8173,139,139
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8223,139,139
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7053,397,397
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7683,241,241
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8979,119,119
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7278,268,268
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7286,268,268
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6996,398,398
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8991,119,119
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6376,430,430
1,0,1,0,0,0,1,0,0.9694,0,0,0,0,0,0,0,0,0,0,59,59
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6499,428,428
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9828,0,0,0,231,231
1,0,1,0,0,0,1,0,0.9194,0,0,0,0,0,0,0,0,0,0,60,60
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8238,139,139
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6596,406,406
1,0,1,0,0,0,1,0,0.9896,0,0,0,0,0,0,0,0,0,0,57,57
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9802,0,0,0,300,300
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,25
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6567,407,407
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6751,405,405
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9649,0,0,0,946,946
1,1,1,1,0,0,1,0,0.6541,0.0839,0,0,0,0,0.9643,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9632,0,0,0,1035,1035
1,0,1,1,0,0,1,0,0.0786,0,0,0,0,0,0.9887,0,0,0,0,1,2
1,0,0,0,0,0,0,0,0.9091,0,0,0,0,0,0,0,0,0,0,60,60
1,1,1,1,0,0,1,0,0.4689,0.5931,0,0,0,0,0.978,0,0,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9991,0.9898,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0.934,0,0,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7748,240,240
1,0,1,1,0,0,0,0,0.8205,0,0,0,0,0,0.9376,0,0,0,0,0,0
0,1,0,0,1,1,0,0,0,0,0.9317,0,0,0,0,0.5068,0,0.9151,0,1,0
1,0,0,0,0,0,0,0,0.3733,0,0,0,0,0,0,0,0,0,0,1957,1957
1,0,1,0,0,0,1,0,0.806,0,0,0,0,0,0,0,0,0,0,190,190
1,0,1,0,0,0,1,0,0.7669,0,0,0,0,0,0,0,0,0,0,1901,1901
1,0,1,1,0,0,1,0,0.3299,0,0,0,0,0,0.9375,0,0,0,0,0,0
1,0,1,1,0,0,1,0,0.427,0,0,0,0,0,0.9682,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0.5355,0,0,0,0,0,0,0,0,0,0,1943,1943
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9251,0,0,0,0,11,11
1,1,1,1,0,0,0,0,0.9355,0.9521,0,0,0,0,0.9468,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0.5702,0,0,0,0,0,0,0,0,0,0,1942,1942
0,1,0,0,0,0,0,0,0,0,0.8236,0,0,0,0,0,0,0,0,45,45
0,1,0,0,0,0,0,0,0,0,0.8793,0,0,0,0,0,0,0,0,6,6
1,0,1,0,0,0,1,0,0.6554,0,0,0,0,0,0,0,0,0,0,1935,1935
1,0,1,1,0,0,1,0,0.7489,0,0,0,0,0,0.8897,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0.8227,0,0,0,0,0,0,0,0,0,0,82,82
1,0,0,0,0,0,0,0,0.3876,0,0,0,0,0,0,0,0,0,0,1957,1957
1,0,1,0,0,0,1,0,0.3718,0,0,0,0,0,0,0,0,0,0,1957,1957
1,0,1,0,0,0,1,0,0.4939,0,0,0,0,0,0,0,0,0,0,1945,1945
1,0,1,0,0,0,1,0,0.8206,0,0,0,0,0,0,0,0,0,0,82,82
1,0,1,0,0,0,1,0,0.6067,0,0,0,0,0,0,0,0,0,0,1937,1937
1,0,1,0,0,0,1,0,0.2309,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,0,0,0,0,0,0,0.9129,0,0,0,0,0,0,0,0,0,0,60,60
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.9043,118,118
1,1,1,1,0,0,1,0,0.3853,0,0,0.7112,0,0,0.8877,0,0,0,0,3,0
1,0,1,0,0,0,1,0,0.6553,0,0,0,0,0,0,0,0,0,0,1935,1935
1,1,1,1,0,0,1,0,0.5619,0,0,0,0.1748,0,0.8886,0,0,0,0,3,0
1,0,1,0,0,0,0,0,0.4268,0,0,0,0,0,0,0,0,0,0,1949,1949
1,0,1,0,0,0,1,0,0.6853,0,0,0,0,0,0,0,0,0,0,1935,1935
1,0,1,0,0,0,1,0,0.1924,0,0,0,0,0,0,0,0,0,0,2515,2515
1,0,1,0,0,0,0,0,0.2614,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,1,1,0,0,1,0,0.7418,0,0,0,0,0,0.891,0,0,0,0,1,0
1,0,1,0,0,0,1,0,0.4935,0,0,0,0,0,0,0,0,0,0,1945,1945
1,0,1,0,0,0,1,0,0.611,0,0,0,0,0,0,0,0,0,0,1937,1937
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7474,246,246
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9403,0,0,0,2628,2628
1,0,1,0,0,0,1,0,0.4924,0,0,0,0,0,0,0,0,0,0,1945,1945
1,0,1,0,0,0,1,0,0.5117,0,0,0,0,0,0,0,0,0,0,1945,1945
1,0,0,0,0,0,0,0,0.5154,0,0,0,0,0,0,0,0,0,0,1945,1945
0,1,0,0,0,0,0,0,0,0,0.8557,0,0,0,0,0,0,0,0,17,17
1,0,1,0,0,0,1,0,0.3051,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,1,0,0,0,1,0,0.2876,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,1,0,0,0,0,0,0.2838,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,1,0,0,0,0,0,0.2798,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,1,0,0,0,0,0,0.3044,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,1,0,0,0,1,0,0.2527,0,0,0,0,0,0,0,0,0,0,2513,2513
1,0,1,0,0,0,1,0,0.8241,0,0,0,0,0,0,0,0,0,0,82,82
0,1,0,1,0,0,0,0,0,0,0.9466,0,0,0,0.0894,0,0,0,0,0,1
0,1,0,0,0,1,0,1,0,0,0.9177,0,0,0,0,0,0,0.6406,0.3103,3,8
1,0,1,1,0,0,1,0,0.867,0,0,0,0,0,0.9014,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3486,4971,9369
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5911,6534,6534
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6098,6531,6531
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3664,4971,9335
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1781,4971,9645
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6122,6531,6531
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5233,6616,6616
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5032,7003,7003
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1905,4971,9641
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4223,4971,9272
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0087,4971,9977
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5541,6613,6613
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2335,4971,9423
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7147,396,396
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5374,6614,6614
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0772,4971,9712
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1838,4971,9644
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1571,4971,9648
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6045,6533,6533
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.405,4971,9281
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3499,4971,9369
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.97,12,12
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3165,4971,9380
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3219,4971,9375
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0264,4971,9965
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4296,4971,9270
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.6136,6531,6531
1,1,1,1,0,0,1,0,0.2452,0.813,0,0,0,0,0.895,0,0,0,0,3,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5075,6999,6999
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.335,4971,9374
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0412,4971,9963
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2851,4971,9387
1,0,1,1,0,0,1,0,0.8373,0,0,0,0,0,0.8425,0,0,0,0,4,0
1,1,1,1,0,0,1,0,0.3675,0.1039,0,0,0,0,0.8467,0,0,0,0,7,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3889,4971,9333
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9606,0,0,0,1176,1176
1,0,1,1,0,0,1,0,0.1483,0,0,0,0,0,0.8445,0,0,0,0,32,62
1,0,0,1,0,0,0,0,0.5552,0,0,0,0,0,0.8629,0,0,0,0,2,0
1,0,1,1,0,0,1,0,0.001,0,0,0,0,0,0.8562,0,0,0,0,26,53
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3978,4971,9333
1,0,1,0,0,0,1,0,0.3678,0,0,0,0,0,0,0,0,0,0,1957,1957
1,0,1,0,0,0,1,0,0.4395,0,0,0,0,0,0,0,0,0,0,1949,1949
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.1617,4971,9648
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0888,4971,9711
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0024,4971,9985
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1108,4971,9696
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3156,4971,9381
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.9971,0,0.1934,0,22,32
1,1,1,1,0,0,0,0,0.2343,0,0.9116,0,0,0.8469,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0.9792,0,0,0,0,0,0,0,0,0,0,57,57
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3888,4971,9333
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1643,4971,9648
1,0,1,1,0,0,0,0,0.7446,0,0,0,0,0,0.8143,0,0,0,0,6,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.595,6534,6534
1,1,1,1,0,0,1,0,0.5894,0,0,0.9875,0,0,0.8177,0,0,0,0,1,0
1,1,1,1,0,0,1,0,0.4096,0.867,0,0,0,0,0.857,0,0,0,0,6,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0284,4971,9965
1,0,1,1,0,0,1,0,0.6607,0,0,0,0,0,0.8212,0,0,0,0,6,0
0,1,0,0,0,1,0,1,0,0,0.8811,0,0,0,0,0,0.1307,0,0.7213,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4833,7009,7009
1,0,1,1,0,0,1,0,0.5931,0,0,0,0,0,0.8653,0,0,0,0,2,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.5753,6610,6610
1,1,1,1,0,0,0,0,0.1257,0.0307,0,0,0,0,0.8887,0,0,0,0,31,182
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3025,4971,9386
1,0,1,0,0,0,1,0,0.5858,0,0,0,0,0,0,0,0,0,0,1941,1941
1,0,1,1,0,0,1,0,0.6964,0,0,0,0,0,0.7871,0,0,0,0,11,2
1,0,1,1,0,0,1,0,0.2765,0,0,0,0,0,0.747,0,0,0,0,25,10
1,0,1,1,0,0,1,0,0.7388,0,0,0,0,0,0.754,0,0,0,0,22,8
1,0,1,1,0,0,1,0,0.4595,0,0,0,0,0,0.7539,0,0,0,0,22,8
1,0,1,1,0,0,1,0,0.3801,0,0,0,0,0,0.7615,0,0,0,0,18,7
0,1,0,1,0,0,0,0,0,0,0.5077,0,0,0,0.8755,0,0,0,0,55,201
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.947,0,0.3458,0,4654,5515
1,0,1,0,0,0,1,0,0.779,0,0,0,0,0,0,0,0,0,0,1900,1900
1,0,0,0,0,0,0,0,0.0498,0,0,0,0,0,0,0,0,0,0,73803,149999
1,0,0,0,0,0,0,0,0.0836,0,0,0,0,0,0,0,0,0,0,73803,149989
1,0,1,0,0,0,1,0,0.1054,0,0,0,0,0,0,0,0,0,0,73803,141327
1,0,1,0,0,0,1,0,0.8049,0,0,0,0,0,0,0,0,0,0,190,190
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6864,0.9751,534,461
1,0,1,0,0,0,1,0,0.005,0,0,0,0,0,0,0,0,0,0,73803,149999
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.4755,0,0.9787,489,373
1,0,0,0,0,0,0,0,0.0061,0,0,0,0,0,0,0,0,0,0,73803,149999
1,0,1,0,0,0,1,0,0.0022,0,0,0,0,0,0,0,0,0,0,73803,149999
1,0,1,0,0,0,1,0,0.9513,0,0,0,0,0,0,0,0,0,0,59,59
1,0,1,0,0,0,1,0,0.0722,0,0,0,0,0,0,0,0,0,0,73803,149990
1,0,1,1,0,0,0,0,0.9842,0,0,0,0,0.117,0,0,0,0,0,811,556
1,0,0,1,0,0,0,0,0.8712,0,0,0,0,0,0.6785,0,0,0,0,4,3
1,0,1,1,0,0,1,0,0.9433,0,0,0,0,0.4954,0,0,0,0,0,840,585
1,0,1,1,0,0,1,0,0.9902,0,0,0,0,0.7627,0,0,0,0,0,811,556
1,0,1,1,0,0,1,0,0.9372,0,0,0,0,0,0.7023,0,0,0,0,3,1
1,0,1,0,0,0,1,0,0.0674,0,0,0,0,0,0,0,0,0,0,73803,149990
1,0,1,1,0,0,0,0,0.8279,0,0,0,0,0.1032,0,0,0,0,0,1167,805
1,0,1,0,0,0,1,0,0.1256,0,0,0,0,0,0,0,0,0,0,73803,141327
1,0,1,1,0,0,1,0,0.948,0,0,0,0,0.0225,0,0,0,0,0,840,585
1,0,1,1,0,0,1,0,0.9235,0,0,0,0,0.8071,0,0,0,0,0,854,602
1,0,1,0,0,0,1,0,0.0473,0,0,0,0,0,0,0,0,0,0,73803,149999
1,0,1,1,0,0,1,0,0.8721,0,0,0,0,0.5752,0,0,0,0,0,1167,805
1,0,1,1,0,0,1,0,0.8687,0,0,0,0,0.7601,0,0,0,0,0,1167,805
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.107,4971,9701
1,0,1,1,0,0,1,0,0.9677,0,0,0,0,0.8452,0,0,0,0,0,840,585
1,0,0,1,0,0,0,0,0.9908,0,0,0,0,0,0.3479,0,0,0,0,406,143
1,0,0,1,0,0,0,0,0.9595,0,0,0,0,0.4585,0,0,0,0,0,840,585
1,0,0,0,0,0,0,0,0.0816,0,0,0,0,0,0,0,0,0,0,73803,149989
1,0,1,0,0,0,1,0,0.0748,0,0,0,0,0,0,0,0,0,0,73803,149990
1,0,1,1,0,0,0,0,0.8527,0,0,0,0,0,0.2268,0,0,0,0,584,423
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.649,429,429
1,0,1,0,0,0,1,0,0.0649,0,0,0,0,0,0,0,0,0,0,73803,149990
1,0,0,0,0,0,0,0,0.0545,0,0,0,0,0,0,0,0,0,0,73803,149999
1,0,1,1,0,0,0,0,0.9723,0,0,0,0,0.4314,0,0,0,0,0,826,569
1,0,0,1,0,0,0,0,0.8201,0,0,0,0,0,0.5403,0,0,0,0,75,25
1,0,1,1,0,0,1,0,0.9282,0,0,0,0,0.6338,0,0,0,0,0,854,602
1,0,1,0,0,0,1,0,0.0953,0,0,0,0,0,0,0,0,0,0,73803,149988
1,0,1,1,0,0,1,0,0.9852,0,0,0,0,0,0.5537,0,0,0,0,42,14
1,0,0,1,0,0,0,0,0.9915,0,0,0,0,0.263,0,0,0,0,0,811,556
1,0,1,1,0,0,0,0,0.9874,0,0,0,0,0,0.6276,0,0,0,0,5,3
1,0,1,0,0,0,1,0,0.588,0,0,0,0,0,0,0,0,0,0,1940,1940
1,0,1,0,0,0,1,0,0.1134,0,0,0,0,0,0,0,0,0,0,73803,141327
1,0,0,1,0,0,0,0,0.38,0,0,0,0,0,0.7339,0,0,0,0,35,11
1,0,1,0,0,0,1,0,0.7053,0,0,0,0,0,0,0,0,0,0,1934,1934
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9062,0,0,0,6441,6441
1,0,1,0,0,0,1,0,0.0606,0,0,0,0,0,0,0,0,0,0,73803,149999
